call_duration,correspondent_id,datetime,direction,interaction
,68864,2014-09-23 19:54:47,in,text
,68864,2014-09-23 19:57:55,out,text
,68864,2014-09-23 20:35:55,in,text
,2259,2014-09-23 22:20:00,out,text
,2259,2014-09-23 22:22:56,in,text
,2259,2014-09-23 22:22:57,in,text
,2259,2014-09-23 22:23:48,out,text
,2259,2014-09-23 22:26:09,in,text
,2259,2014-09-23 22:26:11,in,text
,68864,2014-09-23 22:44:27,in,text
,68743,2014-09-24 00:45:10,in,text
,68313,2014-09-25 00:23:08,in,text
,68313,2014-09-25 00:53:06,out,text
,68313,2014-09-25 00:59:16,in,text
,68313,2014-09-25 01:00:45,out,text
,68313,2014-09-25 01:06:23,in,text
,68313,2014-09-25 01:37:15,out,text
,68313,2014-09-25 01:45:00,in,text
,68313,2014-09-25 01:45:34,out,text
,68313,2014-09-25 01:56:20,in,text
,68313,2014-09-25 01:56:28,out,text
,68313,2014-09-25 02:38:10,out,text
,68313,2014-09-25 02:58:22,out,text
,68313,2014-09-25 02:59:44,in,text
,68313,2014-09-25 03:03:08,out,text
,68313,2014-09-25 03:07:01,in,text
,68313,2014-09-25 03:07:24,out,text
,68313,2014-09-25 03:08:02,in,text
,68313,2014-09-25 03:09:17,out,text
,68313,2014-09-25 03:09:53,in,text
,68313,2014-09-25 03:10:12,out,text
,68313,2014-09-25 03:10:33,in,text
,69021,2014-09-25 07:04:32,out,text
,69021,2014-09-25 09:20:58,in,text
,69021,2014-09-25 09:21:06,in,text
,69021,2014-09-25 09:22:37,out,text
,69021,2014-09-25 18:23:19,in,text
,40643,2014-09-26 01:24:22,out,text
,40643,2014-09-26 03:12:50,in,text
,40643,2014-09-26 03:44:29,out,text
,2259,2014-09-26 19:07:07,in,text
,2259,2014-09-26 19:07:09,in,text
,2259,2014-09-26 19:07:10,in,text
,2259,2014-09-26 19:17:42,in,text
,2259,2014-09-26 19:17:45,in,text
,2259,2014-09-26 19:17:45,in,text
,46900,2014-09-27 21:29:12,in,text
,2259,2014-09-28 23:39:21,in,text
,2259,2014-09-28 23:40:42,out,text
,2259,2014-09-28 23:52:31,in,text
,2259,2014-09-28 23:52:32,in,text
,2259,2014-09-28 23:52:37,in,text
,2259,2014-09-29 10:32:01,out,text
,2259,2014-09-29 10:40:16,in,text
,2259,2014-09-29 10:40:17,in,text
,2259,2014-09-29 10:43:18,out,text
,2259,2014-09-29 10:56:46,in,text
,2259,2014-09-29 10:59:32,in,text
,2259,2014-09-29 18:36:58,in,text
,2259,2014-09-29 18:37:00,in,text
,2259,2014-09-29 18:42:46,in,text
,2259,2014-09-29 18:42:48,in,text
,2259,2014-09-29 18:42:49,in,text
,2259,2014-09-29 18:42:50,in,text
,2259,2014-09-29 18:43:55,in,text
,2259,2014-09-29 18:43:58,in,text
,2259,2014-09-29 18:48:10,out,text
,2259,2014-09-29 18:50:13,in,text
,2259,2014-09-29 18:51:14,in,text
,2259,2014-09-29 18:51:17,in,text
,2259,2014-09-29 18:55:15,out,text
,2259,2014-09-29 21:43:19,in,text
,2259,2014-09-29 21:43:21,in,text
,2259,2014-09-29 22:20:01,in,text
,2259,2014-09-29 22:25:03,in,text
,2259,2014-09-30 08:56:32,in,text
,2259,2014-09-30 08:56:34,in,text
,2259,2014-09-30 10:04:35,out,text
,2259,2014-09-30 10:38:43,in,text
,2259,2014-09-30 10:38:44,in,text
,2259,2014-10-01 09:17:10,out,text
,2259,2014-10-01 09:21:06,in,text
,2259,2014-10-01 09:22:11,out,text
,2259,2014-10-01 09:23:21,in,text
,2259,2014-10-01 09:23:22,in,text
,2259,2014-10-01 09:23:23,in,text
,2259,2014-10-01 09:24:27,out,text
,2259,2014-10-01 09:28:30,in,text
,2259,2014-10-01 09:28:33,in,text
,2259,2014-10-01 09:28:34,in,text
,2259,2014-10-01 19:33:40,in,text
,2259,2014-10-01 19:34:32,in,text
,2259,2014-10-01 19:34:41,in,text
,2259,2014-10-01 19:34:43,in,text
,2259,2014-10-01 19:35:19,in,text
,2259,2014-10-01 19:35:34,in,text
,2259,2014-10-01 19:35:48,in,text
,2259,2014-10-01 19:40:05,in,text
,2259,2014-10-01 19:40:48,in,text
,2259,2014-10-02 05:54:09,out,text
,2259,2014-10-02 06:02:41,in,text
,2259,2014-10-02 06:49:40,in,text
,2259,2014-10-02 17:34:51,in,text
,2259,2014-10-02 17:34:54,in,text
,68864,2014-10-03 00:51:46,in,text
,68864,2014-10-03 00:52:34,out,text
,68864,2014-10-03 01:04:00,out,text
,68864,2014-10-03 01:24:13,in,text
,68864,2014-10-03 04:24:34,in,text
,68864,2014-10-03 04:24:59,out,text
,68864,2014-10-03 04:27:40,in,text
,68864,2014-10-03 04:28:01,out,text
,68864,2014-10-03 04:31:17,in,text
,40643,2014-10-03 05:04:11,out,text
,40643,2014-10-03 10:15:12,in,text
,40643,2014-10-03 18:18:37,out,text
,40643,2014-10-03 18:24:38,in,text
,2259,2014-10-03 20:39:04,in,text
183,46041,2014-10-03 21:10:07,out,call
81,46041,2014-10-03 21:24:06,out,call
141,46041,2014-10-04 00:03:59,out,call
,46091,2014-10-04 08:27:39,out,text
0,46091,2014-10-04 10:50:11,out,call
,69238,2014-10-04 10:50:42,out,text
,44185,2014-10-04 23:13:42,in,text
,44185,2014-10-04 23:24:43,out,text
,44185,2014-10-04 23:28:39,in,text
,44185,2014-10-04 23:30:44,out,text
,69238,2014-10-04 23:45:43,out,text
,44185,2014-10-05 00:08:35,in,text
,44185,2014-10-05 00:08:36,in,text
,69238,2014-10-05 01:03:11,in,text
,69238,2014-10-05 01:46:44,out,text
,69238,2014-10-05 02:30:25,in,text
,69238,2014-10-05 02:39:30,in,text
,69238,2014-10-05 02:47:10,out,text
,69238,2014-10-05 04:05:12,in,text
,69238,2014-10-05 04:34:48,out,text
,44185,2014-10-05 06:18:57,out,text
,69238,2014-10-05 07:35:34,in,text
,2259,2014-10-05 10:39:00,in,text
,2259,2014-10-05 10:39:11,in,text
,2259,2014-10-05 10:43:58,out,text
,2259,2014-10-05 10:45:42,in,text
,15825,2014-10-05 13:47:37,in,text
161,46213,2014-10-06 01:04:59,in,call
,67714,2014-10-06 03:20:13,in,text
,2259,2014-10-06 06:21:01,out,text
,15825,2014-10-06 06:21:30,out,text
,2259,2014-10-06 06:35:30,in,text
,15825,2014-10-06 06:35:34,in,text
,2259,2014-10-06 06:35:34,in,text
,15825,2014-10-06 06:35:35,in,text
,15825,2014-10-06 06:35:36,in,text
,2259,2014-10-06 06:38:31,in,text
,2259,2014-10-06 06:38:36,in,text
,2259,2014-10-06 06:38:38,in,text
,2259,2014-10-06 06:47:31,out,text
,2259,2014-10-06 06:50:51,in,text
,2259,2014-10-06 07:13:49,out,text
,2259,2014-10-06 07:17:12,in,text
,2259,2014-10-06 07:17:16,in,text
,2259,2014-10-06 07:17:16,in,text
,2259,2014-10-06 07:18:51,out,text
,2259,2014-10-06 07:20:14,in,text
,15825,2014-10-06 19:49:21,out,text
,15825,2014-10-06 19:55:50,in,text
,68864,2014-10-07 06:08:03,in,text
,68864,2014-10-07 06:09:13,out,text
,68864,2014-10-07 06:09:39,out,text
,68864,2014-10-07 06:12:39,in,text
,68864,2014-10-07 06:12:43,in,text
,68864,2014-10-07 06:14:19,out,text
,69238,2014-10-07 07:48:36,out,text
,69238,2014-10-07 08:54:36,in,text
,69238,2014-10-07 23:26:52,out,text
,68743,2014-10-08 04:39:03,in,text
,69238,2014-10-08 18:03:31,in,text
,44185,2014-10-08 22:38:02,in,text
,44185,2014-10-08 22:38:04,in,text
,44185,2014-10-08 22:42:41,out,text
,44185,2014-10-08 22:54:55,in,text
,44185,2014-10-08 22:54:57,in,text
,44185,2014-10-08 22:56:18,out,text
,44185,2014-10-08 23:04:39,in,text
,44185,2014-10-09 06:56:31,out,text
,69238,2014-10-09 07:22:44,out,text
,44185,2014-10-09 08:31:23,in,text
,4583,2014-10-09 10:11:12,in,text
,4583,2014-10-09 10:11:23,out,text
,4583,2014-10-09 11:22:23,in,text
,69238,2014-10-09 20:17:37,in,text
,69238,2014-10-10 03:18:55,out,text
207,46469,2014-10-10 18:44:25,in,call
,69238,2014-10-10 21:33:09,in,text
,69238,2014-10-10 21:37:25,out,text
,69021,2014-10-11 00:05:25,out,text
,69238,2014-10-11 01:30:24,in,text
,69238,2014-10-11 01:31:50,out,text
,44185,2014-10-11 02:31:19,out,text
,69021,2014-10-11 02:32:21,in,text
,44185,2014-10-11 03:04:34,in,text
,44185,2014-10-11 03:05:31,in,text
,44185,2014-10-11 03:14:39,out,text
,44185,2014-10-11 03:28:38,in,text
,69238,2014-10-11 03:50:59,in,text
,69238,2014-10-11 04:02:27,out,text
,69238,2014-10-11 06:04:42,in,text
,69238,2014-10-11 06:12:28,out,text
,44185,2014-10-11 10:04:39,out,text
54,46577,2014-10-11 18:26:21,out,call
18,46578,2014-10-11 19:49:28,out,call
,47617,2014-10-11 19:58:04,out,text
,47617,2014-10-11 20:38:18,in,text
,69238,2014-10-11 21:20:07,in,text
,44185,2014-10-12 06:07:16,in,text
,44185,2014-10-12 06:07:20,in,text
,44185,2014-10-12 08:28:07,out,text
,44185,2014-10-12 09:43:54,in,text
,44185,2014-10-12 09:45:17,out,text
,2259,2014-10-12 09:59:17,out,text
,2259,2014-10-12 11:12:18,in,text
,2259,2014-10-12 11:12:55,out,text
,2259,2014-10-12 11:26:54,in,text
,44185,2014-10-12 19:26:52,out,text
,2259,2014-10-12 19:33:02,out,text
,4583,2014-10-12 19:33:20,out,text
,2259,2014-10-12 19:34:50,in,text
,2259,2014-10-12 19:36:43,out,text
,4583,2014-10-12 19:41:17,in,text
,44185,2014-10-12 19:43:19,in,text
,44185,2014-10-12 19:45:06,in,text
,44185,2014-10-12 19:45:35,in,text
,44185,2014-10-12 19:48:14,in,text
,44185,2014-10-12 19:50:05,in,text
,44185,2014-10-12 19:59:53,out,text
,44185,2014-10-12 21:06:19,in,text
,44185,2014-10-12 21:29:28,in,text
,69376,2014-10-12 22:46:07,in,text
,69238,2014-10-13 02:05:32,out,text
,44185,2014-10-13 04:02:49,in,text
,2259,2014-10-13 19:01:31,in,text
,2259,2014-10-13 19:26:07,out,text
,2259,2014-10-13 19:36:29,in,text
,69238,2014-10-13 21:34:10,in,text
,65881,2014-10-13 22:15:54,in,text
,65881,2014-10-14 21:51:24,in,text
,65874,2014-10-15 00:06:16,in,text
,65875,2014-10-15 00:06:18,in,text
,69238,2014-10-15 03:35:58,out,text
,69402,2014-10-15 03:36:25,in,text
,69238,2014-10-15 03:52:49,in,text
,69238,2014-10-15 04:00:00,out,text
,69331,2014-10-15 05:08:43,out,text
,69331,2014-10-15 05:13:33,in,text
,69331,2014-10-15 05:17:22,out,text
,69238,2014-10-15 08:23:25,in,text
,69238,2014-10-16 00:29:42,out,text
,69238,2014-10-16 01:14:02,in,text
,40643,2014-10-16 21:08:03,out,text
,44839,2014-10-17 00:04:33,out,text
,44839,2014-10-17 00:08:09,in,text
,44839,2014-10-17 00:09:13,out,text
,69431,2014-10-17 00:23:39,in,text
,69431,2014-10-17 00:23:40,in,text
68,44839,2014-10-17 00:24:13,in,call
,40643,2014-10-17 00:26:19,in,text
,40643,2014-10-17 00:28:01,out,text
,40643,2014-10-17 00:31:55,in,text
,40643,2014-10-17 00:32:07,out,text
,44839,2014-10-17 00:33:04,out,text
,40643,2014-10-17 00:34:55,in,text
,44839,2014-10-17 00:38:07,out,text
,44839,2014-10-17 00:38:48,in,text
,44839,2014-10-17 00:41:52,in,text
,44839,2014-10-17 00:42:10,out,text
,44839,2014-10-17 00:51:22,in,text
,44839,2014-10-17 00:51:50,out,text
,44839,2014-10-17 01:02:52,in,text
,44839,2014-10-17 03:46:35,in,text
,44839,2014-10-17 03:47:05,out,text
,44839,2014-10-17 04:01:17,out,text
,44839,2014-10-17 05:31:03,in,text
,44839,2014-10-17 05:35:12,out,text
,44839,2014-10-17 05:35:24,out,text
,44839,2014-10-17 05:54:16,in,text
,44839,2014-10-17 05:54:28,out,text
,44839,2014-10-17 06:02:00,in,text
,44839,2014-10-17 06:19:03,out,text
,44839,2014-10-17 06:19:16,out,text
30,44839,2014-10-17 06:25:45,out,call
,67714,2014-10-17 09:47:52,in,text
682,46871,2014-10-17 20:26:39,out,call
,68864,2014-10-18 01:44:15,in,text
,68864,2014-10-18 04:45:19,out,text
,44839,2014-10-18 04:46:15,out,text
,44839,2014-10-18 04:53:19,in,text
,69238,2014-10-18 05:01:30,out,text
,69238,2014-10-18 06:10:07,in,text
3,46900,2014-10-18 06:36:19,out,call
58,46900,2014-10-18 06:40:15,in,call
,69445,2014-10-18 11:13:32,in,text
,44839,2014-10-18 20:33:32,out,text
,69238,2014-10-18 20:35:03,out,text
,44839,2014-10-18 22:11:18,in,text
,2259,2014-10-18 22:17:06,in,text
,44839,2014-10-18 22:17:43,out,text
,44839,2014-10-18 22:31:50,in,text
,69238,2014-10-18 23:34:45,in,text
,69445,2014-10-19 00:24:53,out,text
,69445,2014-10-19 00:44:09,in,text
126,44839,2014-10-19 01:38:17,out,call
,44839,2014-10-19 03:16:21,out,text
,44839,2014-10-19 03:36:39,out,text
4,44839,2014-10-19 03:52:28,out,call
,44839,2014-10-19 04:25:58,in,text
,44839,2014-10-19 04:32:53,in,text
,44839,2014-10-19 04:33:35,out,text
,44839,2014-10-19 04:39:05,in,text
,44839,2014-10-19 04:40:22,out,text
,44839,2014-10-19 04:56:59,in,text
,69331,2014-10-19 22:48:20,in,text
,69331,2014-10-19 22:56:33,out,text
,69331,2014-10-20 00:25:27,in,text
,69331,2014-10-20 00:33:09,in,text
,69445,2014-10-20 01:37:16,out,text
,2259,2014-10-20 10:02:48,out,text
,2259,2014-10-20 10:47:01,in,text
,2259,2014-10-20 10:47:06,in,text
,2259,2014-10-20 10:53:12,out,text
,2259,2014-10-20 11:24:00,in,text
,2259,2014-10-20 11:24:03,in,text
,2259,2014-10-20 11:24:05,in,text
,2259,2014-10-20 21:01:11,out,text
,2259,2014-10-20 21:02:46,in,text
,2259,2014-10-20 21:03:01,out,text
,2259,2014-10-20 21:03:13,out,text
,2259,2014-10-20 21:03:58,in,text
,2259,2014-10-20 21:04:20,out,text
,2259,2014-10-20 21:05:10,in,text
,2259,2014-10-20 21:05:28,out,text
,15825,2014-10-20 21:06:00,out,text
,2259,2014-10-20 21:07:43,in,text
,2259,2014-10-20 21:07:48,in,text
,2259,2014-10-20 21:07:49,in,text
,15825,2014-10-20 22:20:42,in,text
,15825,2014-10-20 22:20:44,in,text
,15825,2014-10-20 22:20:49,in,text
,69238,2014-10-21 08:31:15,out,text
,69445,2014-10-21 21:40:08,out,text
,69238,2014-10-21 22:38:03,in,text
,69238,2014-10-21 23:04:39,out,text
,69238,2014-10-21 23:15:14,in,text
,69238,2014-10-21 23:18:54,out,text
,69238,2014-10-22 00:15:42,in,text
,69238,2014-10-22 00:16:23,out,text
206,47114,2014-10-22 02:55:45,out,call
,69445,2014-10-22 04:47:32,in,text
,69445,2014-10-22 04:55:18,out,text
,69445,2014-10-22 05:16:01,in,text
,69445,2014-10-22 05:16:31,in,text
,69445,2014-10-22 05:17:38,out,text
,69445,2014-10-22 05:18:28,in,text
,69445,2014-10-22 05:18:30,in,text
,69445,2014-10-22 05:21:11,out,text
,69445,2014-10-22 05:21:52,in,text
,69445,2014-10-22 05:26:49,out,text
,69445,2014-10-22 05:35:11,in,text
,69445,2014-10-22 05:39:03,out,text
,69445,2014-10-22 05:50:44,in,text
,69238,2014-10-22 06:42:36,in,text
,2259,2014-10-22 21:37:18,in,text
,2259,2014-10-22 21:38:32,out,text
,2259,2014-10-22 22:06:32,in,text
,2259,2014-10-22 22:06:33,in,text
,2259,2014-10-22 22:07:39,out,text
,2259,2014-10-22 22:10:04,in,text
,2259,2014-10-22 22:10:18,in,text
,2259,2014-10-22 22:10:33,in,text
,2259,2014-10-22 22:13:18,out,text
,2259,2014-10-22 22:15:40,in,text
,2259,2014-10-22 22:15:42,in,text
,2259,2014-10-22 22:15:43,in,text
,2259,2014-10-22 22:16:39,out,text
,2259,2014-10-22 22:18:49,in,text
,2259,2014-10-22 22:21:37,out,text
,2259,2014-10-22 22:23:55,in,text
,2259,2014-10-22 22:24:09,in,text
,2259,2014-10-22 22:25:07,out,text
,2259,2014-10-22 22:26:46,in,text
,2259,2014-10-22 22:26:49,in,text
,2259,2014-10-22 22:28:15,out,text
,2259,2014-10-22 22:29:11,in,text
,2259,2014-10-22 22:30:13,in,text
,2259,2014-10-22 22:30:25,in,text
,2259,2014-10-22 22:46:59,in,text
,2259,2014-10-22 22:59:34,out,text
,2259,2014-10-22 22:59:49,out,text
,2259,2014-10-22 23:01:17,in,text
,2259,2014-10-22 23:01:43,in,text
,68743,2014-10-23 05:48:46,in,text
,2259,2014-10-23 18:10:41,out,text
,2259,2014-10-23 18:20:52,in,text
,2259,2014-10-23 18:20:53,in,text
38,47226,2014-10-23 22:25:38,out,call
113,39010,2014-10-23 22:26:59,out,call
,67714,2014-10-24 04:51:03,in,text
13,39010,2014-10-24 22:38:17,out,call
,69568,2014-10-25 09:51:27,in,text
,69568,2014-10-25 10:47:44,out,text
,69568,2014-10-25 10:52:09,in,text
,69568,2014-10-25 10:54:26,out,text
,69568,2014-10-25 10:56:19,in,text
,69568,2014-10-25 10:57:14,out,text
,69568,2014-10-25 11:01:10,in,text
,69568,2014-10-25 11:04:50,out,text
,69568,2014-10-25 11:09:28,in,text
,69568,2014-10-25 11:12:22,out,text
,69568,2014-10-25 11:14:36,in,text
,69568,2014-10-25 11:20:21,out,text
,69568,2014-10-25 11:24:28,in,text
,69568,2014-10-25 11:27:19,out,text
29,39010,2014-10-25 19:42:49,out,call
,69568,2014-10-25 20:05:08,in,text
,47617,2014-10-26 01:03:13,out,text
,47617,2014-10-26 01:03:43,in,text
,47617,2014-10-26 01:08:22,out,text
,69568,2014-10-26 02:36:09,out,text
,69238,2014-10-26 03:04:19,out,text
,69238,2014-10-26 03:41:09,in,text
,69238,2014-10-26 04:07:47,out,text
,69568,2014-10-26 07:52:35,in,text
,69568,2014-10-26 07:56:54,out,text
,69568,2014-10-26 07:57:45,out,text
336,46041,2014-10-26 17:22:04,out,call
,69568,2014-10-26 18:18:21,in,text
,69568,2014-10-26 18:29:57,out,text
,69568,2014-10-26 22:06:58,in,text
,69238,2014-10-26 22:34:12,in,text
,40643,2014-10-26 23:43:08,out,text
,40643,2014-10-27 00:46:34,in,text
,40643,2014-10-27 00:59:29,out,text
,69238,2014-10-27 22:32:15,in,text
,67950,2014-10-27 22:32:19,in,text
0,39010,2014-10-27 22:38:30,out,call
117,39010,2014-10-27 22:39:07,out,call
,2259,2014-10-27 22:42:40,out,text
,2259,2014-10-27 22:43:50,in,text
,2259,2014-10-27 22:44:21,out,text
,67950,2014-10-28 00:58:35,out,text
,67950,2014-10-28 01:03:19,in,text
,67950,2014-10-28 01:03:33,out,text
0,47403,2014-10-28 02:52:54,out,call
,47403,2014-10-28 02:56:09,in,text
,69238,2014-10-28 06:05:25,out,text
,2259,2014-10-28 07:11:09,in,text
,69238,2014-10-28 07:58:19,in,text
,2259,2014-10-29 17:37:54,in,text
,2259,2014-10-29 17:37:56,in,text
,2259,2014-10-29 17:37:59,in,text
,2259,2014-10-29 17:38:00,in,text
,2259,2014-10-29 17:38:01,in,text
,2259,2014-10-29 17:38:02,in,text
,2259,2014-10-29 17:41:14,out,text
,2259,2014-10-29 17:44:46,in,text
,2259,2014-10-29 17:44:49,in,text
,2259,2014-10-29 17:44:50,in,text
,2259,2014-10-29 17:44:52,in,text
,2259,2014-10-29 17:44:53,in,text
,2259,2014-10-29 17:44:55,in,text
,2259,2014-10-29 17:45:52,out,text
,2259,2014-10-29 17:46:54,in,text
,2259,2014-10-29 17:47:55,out,text
,2259,2014-10-29 17:48:25,in,text
81,39010,2014-10-29 21:23:47,out,call
,2259,2014-10-29 21:25:54,out,text
,2259,2014-10-29 21:27:27,in,text
,69645,2014-10-30 00:10:51,out,text
,69645,2014-10-30 00:12:20,in,text
,68864,2014-10-30 23:07:26,in,text
,68864,2014-10-30 23:07:52,out,text
,68864,2014-10-30 23:07:58,out,text
,68864,2014-10-30 23:18:02,in,text
4,46900,2014-10-31 01:17:57,out,call
4,46213,2014-10-31 01:20:04,out,call
,68864,2014-10-31 05:14:54,in,text
,68864,2014-10-31 05:17:29,out,text
,47736,2014-10-31 23:26:21,out,text
9,47735,2014-10-31 23:30:15,out,call
86,47736,2014-10-31 23:31:19,out,call
,2259,2014-10-31 23:58:17,in,text
,2259,2014-10-31 23:58:32,in,text
9,41681,2014-11-01 00:44:02,out,call
,69721,2014-11-01 02:22:59,out,text
,69721,2014-11-01 02:26:23,in,text
,69721,2014-11-01 02:27:37,out,text
,69721,2014-11-01 02:30:16,in,text
,69721,2014-11-01 04:18:28,in,text
,69721,2014-11-01 05:38:46,out,text
14,41681,2014-11-01 08:48:25,out,call
5,47737,2014-11-01 09:22:56,out,call
,2259,2014-11-01 13:21:31,in,text
,2259,2014-11-01 13:21:35,in,text
,2259,2014-11-01 13:21:38,in,text
,2259,2014-11-01 13:21:41,in,text
,46213,2014-11-01 13:57:13,in,text
,46213,2014-11-01 13:58:19,in,text
,69723,2014-11-01 15:03:12,out,text
,69723,2014-11-01 15:09:49,in,text
,69723,2014-11-01 15:20:14,out,text
,2259,2014-11-01 15:23:11,out,text
,2259,2014-11-01 15:30:20,in,text
,69723,2014-11-01 20:27:41,in,text
,2259,2014-11-01 21:04:11,out,text
,69723,2014-11-01 21:26:59,out,text
,63890,2014-11-01 21:29:48,in,text
,2259,2014-11-01 21:56:50,in,text
,47403,2014-11-01 21:59:03,out,text
,69723,2014-11-01 22:27:55,in,text
,69723,2014-11-01 22:35:43,out,text
,69723,2014-11-01 22:41:00,in,text
,69723,2014-11-02 06:08:43,out,text
,69732,2014-11-02 09:28:20,in,text
,69732,2014-11-02 09:34:32,out,text
,69732,2014-11-02 09:35:07,out,text
,69732,2014-11-02 09:36:08,in,text
,46213,2014-11-02 09:36:38,out,text
,69732,2014-11-02 09:38:24,out,text
,69732,2014-11-02 18:43:26,in,text
,47403,2014-11-02 18:43:27,in,text
,46213,2014-11-02 18:43:28,in,text
,47403,2014-11-02 18:46:12,out,text
,47403,2014-11-02 18:46:20,out,text
,47403,2014-11-02 18:47:02,in,text
,47403,2014-11-02 18:48:51,out,text
,47403,2014-11-02 18:50:49,in,text
,47403,2014-11-02 18:51:42,out,text
,47403,2014-11-02 18:56:54,in,text
,69732,2014-11-02 19:51:17,out,text
,69723,2014-11-02 20:50:40,in,text
,69723,2014-11-03 00:46:40,out,text
,69723,2014-11-03 00:46:59,out,text
,69723,2014-11-03 01:02:45,in,text
,69723,2014-11-03 01:12:40,out,text
,69723,2014-11-03 01:53:34,out,text
,69723,2014-11-03 04:44:07,in,text
,69723,2014-11-03 04:44:22,in,text
,2259,2014-11-03 15:38:29,in,text
,2259,2014-11-03 15:38:31,in,text
,69723,2014-11-03 20:06:59,out,text
,69723,2014-11-03 20:16:05,in,text
,69723,2014-11-04 06:43:56,out,text
,69723,2014-11-04 10:50:38,in,text
,69723,2014-11-04 10:50:39,in,text
,47403,2014-11-04 18:58:32,in,text
,2259,2014-11-04 20:25:41,out,text
,69723,2014-11-04 22:09:30,out,text
,47403,2014-11-04 23:40:06,out,text
,2259,2014-11-05 00:35:52,in,text
,69723,2014-11-05 00:50:17,in,text
,69723,2014-11-05 00:50:19,in,text
,69238,2014-11-05 03:05:50,out,text
,69238,2014-11-05 19:28:05,in,text
,69238,2014-11-05 19:36:17,out,text
195,2259,2014-11-05 21:13:56,in,call
,2259,2014-11-05 21:22:22,out,text
,2259,2014-11-05 21:23:55,in,text
,2259,2014-11-05 21:27:51,out,text
,2259,2014-11-05 21:28:24,in,text
21,46578,2014-11-05 23:32:24,out,call
,69238,2014-11-05 23:37:07,in,text
,2259,2014-11-06 01:29:02,out,text
,69723,2014-11-06 10:20:57,out,text
,69238,2014-11-06 10:22:20,out,text
,69723,2014-11-06 16:02:08,in,text
,69723,2014-11-06 16:02:10,in,text
19,2259,2014-11-07 03:34:06,in,call
,2259,2014-11-07 20:36:06,out,text
,2259,2014-11-07 20:36:44,in,text
,2259,2014-11-07 20:37:18,out,text
,2259,2014-11-07 20:37:41,in,text
,2259,2014-11-07 20:37:50,in,text
,2259,2014-11-07 20:38:43,in,text
,69238,2014-11-07 21:25:31,out,text
,69238,2014-11-07 23:50:26,in,text
,69238,2014-11-07 23:51:37,out,text
,47737,2014-11-08 00:59:24,out,text
,47737,2014-11-08 01:02:37,in,text
,47737,2014-11-08 01:03:13,out,text
41,47737,2014-11-08 01:06:37,out,call
,47737,2014-11-08 01:11:18,out,text
,2259,2014-11-08 01:11:32,out,text
,2259,2014-11-08 01:12:14,in,text
,47737,2014-11-08 01:27:13,in,text
,47737,2014-11-08 01:27:25,out,text
,47737,2014-11-08 01:43:39,in,text
,47737,2014-11-08 03:14:48,in,text
,47737,2014-11-08 04:03:37,out,text
,69723,2014-11-08 09:06:27,out,text
,69723,2014-11-10 01:03:08,out,text
,69723,2014-11-10 01:31:51,in,text
,2259,2014-11-10 02:15:28,in,text
,2259,2014-11-10 02:15:43,in,text
,2259,2014-11-10 02:15:44,in,text
,69723,2014-11-10 03:25:28,out,text
,2259,2014-11-10 04:01:47,in,text
,69723,2014-11-10 04:39:08,in,text
,2259,2014-11-10 07:03:09,out,text
,69723,2014-11-10 07:41:07,out,text
,69723,2014-11-10 07:42:52,in,text
,69723,2014-11-10 07:45:34,out,text
,69723,2014-11-10 07:55:36,in,text
,69723,2014-11-10 07:59:58,out,text
,69723,2014-11-10 08:09:08,in,text
,69723,2014-11-10 08:28:58,out,text
,69723,2014-11-10 08:33:05,in,text
,69723,2014-11-10 08:33:07,in,text
,69723,2014-11-10 08:33:08,in,text
,69723,2014-11-10 08:35:19,out,text
,69723,2014-11-10 08:38:22,in,text
,69723,2014-11-10 08:55:16,out,text
,69723,2014-11-10 18:11:13,in,text
,69723,2014-11-10 18:11:18,in,text
,69723,2014-11-10 18:11:19,in,text
,69723,2014-11-10 18:11:19,in,text
,2259,2014-11-10 19:56:09,in,text
104,2259,2014-11-10 20:35:18,in,call
,69723,2014-11-10 21:26:45,out,text
,69723,2014-11-11 07:12:10,out,text
,69723,2014-11-11 07:33:13,in,text
,69723,2014-11-11 07:33:14,in,text
,69723,2014-11-11 07:35:40,out,text
,69723,2014-11-11 07:37:53,in,text
,69723,2014-11-11 07:38:27,out,text
,69723,2014-11-11 07:43:58,out,text
,69723,2014-11-11 08:18:14,in,text
,69723,2014-11-11 08:18:14,in,text
,69723,2014-11-11 08:18:15,in,text
,2259,2014-11-11 19:04:39,in,text
,2259,2014-11-11 19:04:41,in,text
,2259,2014-11-11 19:04:42,in,text
,69723,2014-11-11 20:32:34,out,text
,69723,2014-11-11 20:49:09,in,text
,69723,2014-11-11 20:50:13,out,text
,69723,2014-11-11 21:43:41,in,text
,69723,2014-11-12 02:10:04,out,text
,69723,2014-11-12 02:11:00,in,text
,69723,2014-11-12 02:15:05,out,text
,69723,2014-11-12 02:19:25,in,text
,69723,2014-11-12 02:33:31,out,text
,69723,2014-11-12 02:34:27,in,text
,69723,2014-11-12 02:35:08,out,text
,69723,2014-11-12 02:40:27,in,text
,69723,2014-11-12 07:42:04,out,text
,69723,2014-11-12 10:19:34,in,text
,65881,2014-11-12 21:50:49,in,text
,47403,2014-11-13 00:05:18,in,text
,47403,2014-11-13 04:26:01,out,text
,47403,2014-11-13 06:55:31,in,text
,47403,2014-11-13 06:56:00,out,text
,47403,2014-11-13 06:57:01,in,text
,47403,2014-11-13 06:58:00,out,text
,47403,2014-11-13 06:59:55,in,text
