user1,user2,timestamp
561,411,211066.0
80,388,211070.0
80,416,211070.0
80,195,211070.0
228,454,211084.0
419,8,211084.0
228,473,211084.0
539,356,211086.0
539,206,211086.0
539,576,211086.0
539,428,211086.0
415,642,211098.0
140,386,211098.0
156,368,211107.0
156,209,211107.0
156,391,211107.0
156,610,211107.0
238,352,211108.0
26,255,211114.0
470,678,211129.0
567,140,211132.0
567,232,211132.0
567,341,211132.0
567,368,211132.0
567,386,211132.0
567,273,211132.0
127,534,211135.0
127,499,211135.0
512,46,211139.0
512,400,211139.0
512,94,211139.0
512,27,211139.0
349,136,211139.0
512,158,211139.0
137,129,211141.0
346,257,211143.0
346,197,211143.0
159,439,211143.0
438,61,211147.0
438,615,211147.0
438,192,211147.0
438,213,211147.0
376,569,211152.0
376,114,211152.0
206,480,211158.0
206,428,211158.0
206,576,211158.0
15,509,211161.0
400,46,211161.0
5,222,211164.0
368,391,211166.0
368,293,211166.0
368,279,211166.0
368,617,211166.0
507,509,211174.0
162,400,211177.0
46,400,211177.0
162,383,211177.0
580,441,211177.0
580,352,211177.0
580,461,211177.0
46,158,211177.0
46,512,211177.0
223,166,211182.0
308,383,211184.0
308,166,211184.0
365,471,211187.0
365,437,211187.0
356,428,211188.0
356,539,211188.0
356,480,211188.0
356,576,211188.0
356,206,211188.0
277,122,211188.0
339,155,211190.0
339,379,211190.0
102,364,211194.0
391,209,211197.0
391,368,211197.0
391,293,211197.0
391,617,211197.0
0,530,211200.0
412,466,211204.0
353,507,211210.0
379,339,211210.0
403,269,211215.0
403,267,211215.0
399,336,211216.0
399,129,211216.0
399,78,211216.0
399,514,211216.0
566,255,211217.0
364,102,211218.0
208,356,211220.0
208,539,211220.0
208,480,211220.0
208,576,211220.0
293,617,211223.0
293,209,211223.0
293,391,211223.0
293,368,211223.0
569,112,211232.0
344,509,211232.0
94,289,211233.0
94,46,211233.0
94,512,211233.0
136,349,211234.0
136,650,211234.0
188,434,211235.0
205,229,211236.0
197,346,211237.0
423,555,211244.0
461,441,211248.0
461,283,211248.0
232,341,211252.0
530,480,211253.0
530,539,211253.0
530,206,211253.0
530,576,211253.0
530,0,211253.0
530,356,211253.0
3,485,211258.0
439,574,211258.0
439,159,211258.0
509,507,211259.0
388,80,211264.0
229,205,211264.0
229,607,211264.0
36,37,211279.0
301,300,211281.0
301,75,211281.0
436,225,211281.0
237,299,211282.0
59,615,211288.0
59,157,211288.0
174,227,211288.0
174,574,211288.0
174,346,211288.0
458,476,211291.0
458,199,211291.0
97,113,211294.0
224,386,211303.0
151,476,211304.0
112,569,211314.0
225,436,211319.0
617,368,211322.0
617,293,211322.0
617,156,211322.0
617,209,211322.0
617,279,211322.0
437,471,211324.0
267,54,211330.0
267,5,211330.0
267,403,211330.0
576,356,211333.0
576,530,211333.0
576,539,211333.0
336,514,211334.0
6,158,211337.0
6,27,211337.0
72,136,211340.0
129,137,211344.0
129,599,211344.0
279,391,211351.0
279,293,211351.0
279,617,211351.0
199,458,211351.0
523,356,211358.0
523,206,211358.0
428,206,211358.0
428,539,211358.0
523,530,211358.0
428,356,211358.0
428,480,211358.0
428,576,211358.0
411,561,211362.0
355,211,211365.0
355,538,211365.0
48,616,211369.0
561,411,211372.0
180,476,211383.0
180,290,211383.0
539,356,211384.0
539,576,211384.0
539,428,211384.0
228,454,211386.0
209,617,211387.0
209,279,211387.0
209,293,211387.0
209,368,211387.0
209,610,211387.0
209,156,211387.0
78,170,211393.0
78,181,211393.0
415,158,211403.0
415,94,211403.0
415,6,211403.0
156,391,211404.0
156,617,211404.0
156,279,211404.0
156,368,211404.0
455,159,211404.0
156,610,211404.0
75,301,211417.0
75,300,211417.0
127,63,211426.0
127,499,211426.0
127,534,211426.0
567,140,211437.0
567,643,211437.0
346,197,211446.0
346,257,211446.0
137,599,211452.0
137,129,211452.0
376,114,211452.0
349,136,211452.0
159,439,211458.0
159,455,211458.0
15,507,211459.0
15,509,211459.0
206,576,211459.0
206,428,211459.0
400,46,211462.0
5,267,211465.0
368,391,211469.0
368,293,211469.0
368,617,211469.0
368,156,211469.0
368,610,211469.0
46,158,211471.0
92,386,211472.0
580,461,211478.0
580,441,211478.0
201,94,211480.0
308,644,211486.0
308,383,211486.0
308,166,211486.0
162,166,211487.0
162,383,211487.0
365,437,211487.0
162,308,211487.0
512,158,211493.0
102,364,211494.0
0,530,211501.0
223,383,211501.0
412,466,211503.0
176,499,211505.0
176,127,211505.0
176,63,211505.0
391,293,211510.0
379,339,211510.0
391,368,211510.0
391,279,211510.0
391,617,211510.0
391,209,211510.0
26,255,211513.0
26,566,211513.0
339,379,211513.0
339,155,211513.0
208,530,211514.0
356,206,211514.0
208,523,211514.0
356,576,211514.0
356,428,211514.0
356,539,211514.0
399,514,211516.0
566,255,211517.0
140,224,211517.0
364,102,211518.0
293,368,211519.0
293,617,211519.0
293,156,211519.0
293,610,211519.0
293,209,211519.0
403,269,211527.0
136,349,211532.0
172,386,211532.0
94,158,211533.0
205,229,211537.0
197,346,211543.0
569,112,211543.0
423,555,211543.0
197,257,211543.0
386,273,211544.0
386,585,211544.0
386,341,211544.0
386,224,211544.0
232,273,211545.0
232,585,211545.0
530,539,211553.0
530,0,211553.0
530,371,211553.0
439,574,211558.0
439,257,211558.0
439,159,211558.0
3,485,211559.0
509,507,211559.0
229,205,211564.0
254,444,211567.0
467,254,211567.0
436,225,211579.0
237,299,211580.0
36,37,211580.0
237,32,211580.0
301,300,211583.0
301,75,211583.0
59,615,211589.0
97,113,211595.0
174,346,211598.0
174,574,211598.0
174,159,211598.0
458,199,211599.0
458,476,211599.0
224,585,211600.0
224,140,211600.0
151,476,211607.0
151,199,211607.0
302,650,211610.0
302,137,211610.0
302,14,211610.0
112,569,211614.0
437,250,211624.0
437,471,211624.0
95,224,211629.0
576,0,211632.0
576,206,211632.0
576,539,211632.0
576,480,211632.0
576,428,211632.0
225,227,211635.0
225,436,211635.0
255,566,211638.0
255,26,211638.0
129,137,211639.0
129,599,211639.0
267,5,211641.0
267,403,211641.0
267,54,211641.0
678,470,211644.0
6,616,211650.0
6,158,211650.0
279,156,211652.0
279,293,211652.0
279,209,211652.0
72,136,211654.0
235,423,211654.0
235,167,211654.0
199,458,211655.0
378,254,211655.0
378,444,211655.0
428,206,211656.0
428,480,211656.0
428,539,211656.0
523,530,211659.0
355,538,211660.0
355,211,211660.0
23,485,211661.0
411,561,211662.0
289,94,211662.0
561,411,211666.0
617,209,211670.0
617,293,211670.0
617,610,211670.0
617,391,211670.0
617,368,211670.0
419,8,211683.0
228,423,211687.0
228,473,211687.0
228,454,211687.0
539,480,211687.0
539,576,211687.0
539,428,211687.0
156,617,211692.0
156,293,211692.0
156,610,211692.0
156,209,211692.0
156,391,211692.0
156,368,211692.0
78,28,211693.0
78,14,211693.0
500,380,211694.0
455,159,211698.0
455,439,211698.0
238,352,211705.0
75,301,211716.0
75,268,211716.0
75,300,211716.0
127,534,211734.0
567,391,211737.0
567,341,211737.0
567,232,211737.0
567,224,211737.0
567,273,211737.0
470,678,211738.0
438,615,211746.0
438,213,211746.0
346,439,211747.0
346,197,211747.0
376,114,211752.0
137,259,211753.0
159,439,211754.0
400,46,211759.0
15,509,211761.0
5,269,211765.0
5,267,211765.0
5,466,211765.0
368,156,211767.0
368,617,211767.0
368,391,211767.0
368,610,211767.0
580,441,211778.0
580,352,211778.0
201,289,211779.0
507,509,211781.0
308,383,211784.0
308,166,211784.0
512,158,211785.0
512,46,211785.0
162,308,211789.0
162,383,211789.0
102,364,211794.0
475,54,211800.0
0,530,211802.0
412,466,211805.0
391,368,211808.0
391,293,211808.0
391,617,211808.0
391,610,211808.0
391,156,211808.0
391,209,211808.0
353,507,211810.0
176,63,211812.0
176,127,211812.0
566,26,211817.0
566,255,211817.0
364,102,211818.0
403,269,211820.0
403,248,211820.0
403,267,211820.0
403,54,211820.0
208,576,211820.0
208,539,211820.0
403,5,211820.0
293,209,211821.0
293,617,211821.0
293,368,211821.0
293,391,211821.0
339,379,211833.0
221,181,211834.0
221,137,211834.0
356,480,211834.0
356,206,211834.0
356,428,211834.0
94,644,211836.0
94,289,211836.0
344,509,211838.0
232,273,211846.0
232,585,211846.0
188,643,211847.0
188,434,211847.0
188,391,211847.0
136,599,211848.0
136,411,211848.0
136,650,211848.0
386,224,211850.0
205,229,211850.0
386,188,211850.0
386,585,211850.0
386,273,211850.0
386,140,211850.0
386,92,211850.0
569,114,211851.0
569,112,211851.0
530,206,211852.0
530,576,211852.0
530,523,211852.0
530,539,211852.0
423,561,211852.0
423,167,211852.0
423,349,211852.0
461,283,211854.0
461,441,211854.0
229,205,211864.0
122,222,211864.0
509,507,211865.0
3,485,211865.0
254,444,211870.0
467,254,211871.0
253,637,211878.0
436,346,211879.0
436,225,211879.0
140,232,211880.0
140,224,211880.0
301,75,211882.0
301,300,211882.0
301,268,211882.0
458,476,211893.0
458,199,211893.0
97,669,211895.0
97,113,211895.0
97,10,211895.0
174,346,211898.0
174,574,211898.0
174,439,211898.0
224,386,211899.0
224,188,211899.0
224,341,211899.0
151,458,211910.0
151,476,211910.0
195,416,211910.0
14,336,211912.0
112,569,211914.0
112,114,211914.0
106,446,211923.0
437,68,211924.0
437,471,211924.0
416,195,211928.0
267,403,211930.0
267,5,211930.0
95,224,211931.0
95,273,211931.0
225,436,211934.0
47,449,211935.0
255,26,211938.0
336,359,211939.0
336,14,211939.0
6,383,211947.0
6,158,211947.0
6,27,211947.0
576,206,211950.0
576,356,211950.0
576,480,211950.0
199,458,211952.0
279,156,211953.0
279,391,211953.0
279,293,211953.0
279,368,211953.0
355,211,211954.0
355,538,211954.0
428,539,211955.0
428,480,211955.0
378,254,211955.0
222,5,211959.0
678,470,211962.0
411,181,211965.0
289,94,211967.0
617,209,211968.0
617,391,211968.0
617,156,211968.0
617,293,211968.0
197,257,211981.0
197,436,211981.0
419,8,211983.0
539,576,211985.0
539,206,211985.0
539,428,211985.0
228,473,211987.0
228,454,211987.0
182,423,211988.0
182,167,211988.0
415,94,211993.0
78,359,211993.0
415,46,211993.0
455,159,211997.0
48,27,211997.0
48,158,211997.0
48,6,211997.0
48,616,211997.0
48,512,211997.0
156,279,212000.0
156,293,212000.0
156,368,212000.0
156,617,212000.0
156,391,212000.0
156,328,212000.0
209,156,212004.0
209,617,212004.0
75,300,212016.0
75,301,212016.0
238,113,212017.0
537,812,212030.0
567,386,212033.0
567,140,212033.0
167,423,212042.0
167,28,212042.0
159,439,212043.0
159,455,212043.0
438,615,212047.0
438,213,212047.0
376,114,212052.0
376,569,212052.0
346,436,212053.0
346,574,212053.0
346,257,212053.0
346,197,212053.0
15,509,212059.0
368,293,212064.0
368,617,212064.0
368,209,212064.0
368,156,212064.0
368,391,212064.0
5,267,212066.0
5,403,212066.0
5,269,212066.0
92,386,212073.0
580,441,212075.0
507,509,212075.0
580,283,212075.0
162,443,212087.0
162,512,212087.0
308,166,212090.0
362,98,212093.0
512,616,212093.0
102,364,212094.0
412,54,212096.0
412,466,212096.0
475,482,212098.0
0,530,212104.0
201,46,212104.0
201,289,212104.0
176,127,212107.0
37,36,212107.0
379,561,212110.0
206,576,212112.0
206,428,212112.0
206,539,212112.0
206,356,212112.0
403,267,212113.0
403,269,212113.0
403,5,212113.0
403,482,212113.0
208,206,212115.0
208,530,212115.0
208,156,212115.0
208,480,212115.0
353,507,212116.0
35,146,212119.0
293,617,212121.0
293,391,212121.0
293,368,212121.0
293,279,212121.0
94,289,212124.0
94,158,212124.0
172,341,212130.0
364,102,212131.0
391,156,212132.0
391,368,212132.0
391,617,212132.0
391,293,212132.0
344,507,212135.0
344,509,212135.0
339,14,212140.0
339,359,212140.0
339,78,212140.0
232,273,212144.0
232,617,212144.0
386,643,212147.0
386,92,212147.0
530,480,212153.0
530,206,212153.0
530,0,212153.0
423,167,212156.0
423,182,212156.0
423,28,212156.0
423,599,212156.0
569,376,212157.0
356,539,212157.0
356,480,212157.0
356,428,212157.0
569,112,212157.0
356,576,212157.0
439,227,212158.0
439,574,212158.0
268,300,212159.0
268,301,212159.0
268,75,212159.0
509,507,212162.0
3,485,212163.0
229,205,212164.0
461,441,212164.0
467,254,212171.0
237,299,212178.0
253,637,212178.0
36,37,212181.0
26,566,212183.0
140,224,212187.0
140,273,212187.0
140,232,212187.0
140,341,212187.0
436,225,212188.0
174,574,212198.0
174,439,212198.0
224,140,212199.0
14,336,212212.0
112,569,212214.0
267,403,212224.0
267,5,212224.0
267,54,212224.0
437,471,212224.0
437,250,212224.0
106,446,212227.0
225,436,212228.0
225,227,212228.0
47,449,212236.0
255,566,212242.0
6,27,212244.0
289,94,212259.0
428,206,212260.0
428,356,212260.0
428,480,212260.0
576,480,212262.0
411,561,212262.0
678,470,212262.0
576,206,212262.0
523,530,212263.0
523,371,212263.0
199,458,212263.0
279,209,212265.0
279,386,212265.0
279,293,212265.0
279,391,212265.0
458,199,212269.0
168,238,212279.0
228,454,212281.0
228,473,212281.0
419,8,212283.0
617,368,212285.0
617,293,212285.0
617,156,212285.0
617,391,212285.0
132,380,212287.0
539,480,212288.0
539,576,212288.0
539,206,212288.0
539,428,212288.0
539,356,212288.0
78,339,212293.0
209,293,212294.0
209,610,212294.0
209,279,212294.0
209,368,212294.0
209,156,212294.0
209,617,212294.0
48,27,212297.0
455,159,212297.0
48,512,212297.0
415,512,212298.0
415,46,212298.0
415,94,212298.0
305,604,212300.0
669,238,212312.0
75,300,212316.0
75,301,212316.0
75,268,212316.0
180,476,212319.0
375,318,212328.0
567,386,212332.0
567,140,212332.0
567,273,212332.0
567,617,212332.0
346,257,212348.0
346,439,212348.0
346,197,212348.0
470,678,212349.0
159,439,212350.0
159,455,212350.0
376,114,212353.0
349,14,212356.0
438,165,212356.0
438,213,212356.0
400,46,212356.0
438,615,212356.0
5,222,212365.0
5,482,212365.0
368,293,212367.0
368,617,212367.0
328,420,212367.0
368,209,212367.0
368,391,212367.0
580,283,212381.0
580,461,212381.0
580,441,212381.0
475,54,212389.0
162,289,212390.0
512,201,212392.0
607,229,212392.0
512,27,212392.0
512,46,212392.0
362,98,212395.0
412,466,212398.0
412,482,212398.0
0,530,212402.0
0,371,212402.0
37,36,212408.0
176,499,212411.0
176,562,212411.0
308,166,212413.0
35,146,212413.0
206,576,212416.0
206,428,212416.0
293,617,212416.0
293,368,212416.0
293,391,212416.0
537,812,212418.0
201,512,212418.0
364,102,212418.0
403,5,212423.0
403,269,212423.0
247,283,212436.0
137,599,212437.0
137,129,212437.0
344,509,212438.0
391,279,212438.0
391,368,212438.0
391,617,212438.0
391,156,212438.0
391,293,212438.0
232,273,212441.0
145,423,212441.0
232,643,212441.0
232,585,212441.0
188,434,212442.0
221,137,212443.0
221,181,212443.0
386,92,212449.0
386,140,212449.0
386,224,212449.0
461,441,212450.0
205,229,212450.0
439,621,212453.0
439,257,212453.0
439,346,212453.0
439,574,212453.0
530,523,212457.0
530,0,212457.0
530,539,212457.0
136,508,212460.0
136,85,212460.0
136,349,212460.0
3,485,212463.0
423,555,212464.0
229,205,212464.0
423,167,212464.0
569,112,212464.0
569,114,212464.0
356,530,212465.0
356,480,212465.0
356,428,212465.0
254,444,212473.0
254,29,212473.0
253,637,212478.0
36,37,212481.0
181,85,212483.0
436,227,212485.0
436,257,212485.0
436,439,212485.0
154,388,212485.0
436,225,212485.0
97,113,212495.0
208,530,212497.0
208,576,212497.0
208,539,212497.0
208,480,212497.0
174,439,212499.0
174,574,212499.0
224,273,212502.0
224,341,212502.0
152,509,212506.0
151,458,212507.0
195,388,212510.0
195,80,212510.0
449,47,212516.0
112,569,212520.0
301,300,212521.0
301,75,212521.0
106,446,212522.0
416,154,212523.0
437,68,212524.0
94,158,212524.0
437,471,212524.0
95,341,212529.0
95,386,212529.0
336,145,212540.0
6,46,212544.0
6,158,212544.0
129,137,212544.0
6,616,212544.0
6,323,212544.0
388,195,212549.0
279,293,212550.0
279,209,212550.0
279,368,212550.0
199,458,212560.0
378,444,212561.0
378,254,212561.0
411,561,212563.0
216,14,212564.0
428,206,212565.0
428,539,212565.0
678,470,212565.0
428,480,212565.0
428,576,212565.0
428,356,212565.0
523,530,212566.0
576,428,212567.0
576,539,212567.0
576,523,212567.0
576,480,212567.0
168,238,212584.0
539,428,212586.0
539,576,212586.0
539,480,212586.0
539,356,212586.0
539,552,212586.0
415,616,212593.0
415,308,212593.0
48,158,212597.0
48,6,212597.0
140,273,212598.0
140,386,212598.0
617,209,212604.0
617,368,212604.0
617,391,212604.0
617,293,212604.0
209,293,212607.0
209,391,212607.0
209,279,212607.0
209,368,212607.0
209,156,212607.0
209,617,212607.0
75,301,212616.0
75,300,212616.0
225,436,212628.0
127,499,212630.0
127,534,212630.0
567,273,212632.0
567,140,212632.0
567,293,212632.0
567,386,212632.0
349,136,212642.0
156,279,212644.0
156,209,212644.0
156,391,212644.0
156,293,212644.0
156,617,212644.0
159,574,212645.0
159,439,212645.0
438,213,212649.0
376,114,212652.0
346,197,212655.0
346,574,212655.0
400,201,212655.0
346,257,212655.0
458,476,212658.0
458,199,212658.0
318,375,212663.0
368,293,212663.0
368,617,212663.0
368,391,212663.0
580,441,212675.0
507,509,212675.0
580,461,212675.0
92,386,212676.0
92,273,212676.0
46,400,212685.0
46,289,212685.0
46,512,212685.0
162,158,212691.0
162,518,212691.0
162,512,212691.0
162,166,212691.0
362,544,212693.0
475,482,212695.0
475,54,212695.0
102,364,212696.0
102,247,212696.0
412,466,212698.0
518,211,212705.0
0,530,212705.0
176,127,212706.0
176,534,212706.0
37,36,212708.0
403,54,212710.0
403,269,212710.0
379,339,212710.0
353,507,212710.0
201,512,212713.0
100,183,212713.0
537,812,212713.0
201,158,212713.0
399,473,212715.0
399,423,212715.0
364,102,212717.0
277,39,212721.0
277,346,212721.0
293,391,212722.0
293,617,212722.0
293,279,212722.0
293,156,212722.0
293,368,212722.0
247,364,212726.0
206,428,212727.0
206,576,212727.0
566,255,212727.0
223,166,212727.0
206,480,212727.0
453,500,212729.0
344,509,212733.0
221,388,212735.0
221,80,212735.0
386,140,212746.0
137,129,212747.0
391,617,212749.0
391,293,212749.0
391,156,212749.0
391,279,212749.0
391,368,212749.0
391,209,212749.0
232,585,212751.0
232,273,212751.0
232,341,212751.0
205,229,212753.0
530,539,212754.0
461,441,212755.0
423,473,212759.0
136,650,212759.0
423,78,212759.0
136,508,212759.0
423,555,212759.0
569,112,212767.0
229,205,212768.0
467,254,212771.0
356,576,212778.0
356,539,212778.0
356,480,212778.0
331,436,212779.0
172,341,212781.0
59,534,212784.0
20,21,212787.0
253,637,212793.0
174,197,212797.0
174,439,212797.0
174,574,212797.0
174,257,212797.0
436,522,212798.0
436,197,212798.0
436,225,212798.0
208,206,212798.0
208,371,212798.0
208,530,212798.0
208,428,212798.0
97,113,212804.0
152,509,212806.0
151,199,212806.0
112,114,212814.0
112,569,212814.0
268,301,212818.0
301,268,212821.0
301,75,212821.0
301,300,212821.0
106,446,212823.0
437,471,212824.0
437,250,212824.0
6,616,212844.0
6,27,212844.0
129,137,212849.0
129,599,212849.0
378,254,212855.0
388,195,212861.0
523,206,212865.0
678,470,212865.0
523,371,212865.0
523,530,212865.0
428,206,212868.0
428,480,212868.0
199,458,212869.0
302,473,212872.0
576,480,212875.0
576,539,212875.0
576,428,212875.0
308,166,212882.0
308,383,212882.0
168,238,212883.0
539,576,212886.0
539,523,212886.0
539,428,212886.0
539,480,212886.0
48,6,212891.0
415,289,212892.0
78,90,212895.0
78,423,212895.0
500,453,212899.0
419,8,212899.0
617,368,212906.0
617,391,212906.0
617,293,212906.0
75,301,212916.0
228,473,212919.0
567,140,212932.0
567,643,212932.0
567,391,212932.0
567,232,212932.0
567,341,212932.0
567,386,212932.0
567,585,212932.0
140,293,212935.0
140,643,212935.0
140,386,212935.0
225,436,212936.0
127,499,212939.0
346,197,212939.0
346,439,212939.0
127,534,212939.0
346,257,212939.0
156,368,212942.0
156,617,212942.0
156,293,212942.0
156,209,212942.0
156,391,212942.0
438,213,212949.0
349,136,212952.0
376,114,212952.0
400,46,212954.0
207,178,212958.0
159,455,212960.0
159,439,212960.0
46,400,212976.0
46,201,212976.0
46,158,212976.0
46,512,212976.0
580,461,212984.0
197,346,212986.0
162,512,212987.0
162,383,212987.0
102,364,212997.0
518,211,212998.0
362,420,212998.0
412,466,213006.0
458,199,213007.0
458,476,213007.0
176,499,213008.0
176,127,213008.0
176,63,213008.0
37,36,213008.0
379,339,213010.0
368,391,213014.0
368,209,213014.0
368,617,213014.0
368,156,213014.0
368,293,213014.0
399,259,213015.0
364,102,213016.0
403,267,213016.0
403,269,213016.0
475,54,213020.0
475,482,213020.0
475,466,213020.0
201,512,213021.0
201,46,213021.0
247,364,213027.0
453,500,213032.0
293,279,213034.0
293,156,213034.0
293,617,213034.0
293,391,213034.0
293,368,213034.0
293,209,213034.0
537,812,213036.0
206,428,213038.0
206,576,213038.0
344,509,213038.0
206,539,213038.0
206,480,213038.0
35,146,213040.0
188,434,213041.0
137,129,213041.0
353,507,213042.0
232,386,213047.0
232,273,213047.0
232,585,213047.0
386,232,213050.0
386,643,213050.0
339,379,213050.0
423,167,213057.0
530,371,213059.0
530,480,213059.0
530,0,213059.0
138,70,213063.0
229,607,213064.0
229,205,213064.0
461,441,213065.0
461,283,213065.0
470,678,213071.0
467,572,213071.0
205,229,213072.0
136,650,213073.0
136,349,213073.0
136,508,213073.0
254,572,213075.0
254,444,213075.0
356,428,213079.0
356,480,213079.0
36,37,213082.0
59,615,213085.0
439,159,213085.0
439,574,213085.0
59,438,213085.0
172,224,213086.0
172,273,213086.0
512,616,213087.0
512,27,213087.0
436,227,213088.0
569,112,213088.0
436,331,213088.0
436,225,213088.0
569,376,213088.0
208,530,213092.0
208,480,213092.0
3,485,213093.0
79,308,213098.0
97,441,213098.0
97,113,213098.0
174,346,213100.0
253,637,213101.0
224,386,213101.0
224,643,213101.0
151,476,213105.0
151,458,213105.0
112,569,213114.0
112,376,213114.0
301,300,213121.0
301,75,213121.0
268,75,213122.0
268,301,213122.0
437,471,213124.0
437,250,213124.0
94,289,213130.0
267,403,213130.0
195,416,213140.0
336,454,213140.0
95,341,213140.0
129,359,213144.0
129,137,213144.0
6,46,213147.0
289,94,213159.0
523,530,213161.0
378,254,213161.0
523,371,213161.0
523,539,213161.0
576,552,213165.0
576,530,213165.0
576,539,213165.0
576,480,213165.0
576,428,213165.0
576,356,213165.0
216,650,213167.0
199,458,213171.0
168,238,213173.0
428,552,213175.0
428,206,213175.0
428,480,213175.0
428,539,213175.0
428,530,213175.0
132,380,213176.0
98,420,213177.0
302,14,213179.0
308,166,213181.0
539,530,213188.0
539,206,213188.0
539,480,213188.0
539,428,213188.0
678,470,213192.0
415,94,213193.0
78,170,213195.0
78,555,213195.0
617,293,213198.0
617,368,213198.0
617,391,213198.0
617,209,213198.0
90,182,213199.0
419,8,213199.0
48,518,213205.0
209,368,213208.0
209,617,213208.0
209,391,213208.0
209,293,213208.0
75,268,213216.0
75,300,213216.0
75,301,213216.0
228,454,213216.0
140,386,213229.0
567,273,213232.0
567,386,213232.0
567,368,213232.0
127,499,213232.0
567,140,213232.0
127,63,213232.0
567,224,213232.0
127,534,213232.0
346,257,213241.0
346,197,213241.0
376,114,213252.0
349,136,213252.0
400,46,213254.0
159,439,213255.0
438,213,213257.0
438,615,213257.0
580,283,213280.0
580,461,213280.0
580,441,213280.0
197,346,213290.0
197,257,213290.0
162,518,213293.0
162,512,213293.0
162,383,213293.0
102,364,213297.0
46,512,213298.0
46,400,213298.0
46,158,213298.0
0,530,213301.0
412,466,213305.0
412,222,213305.0
37,36,213307.0
368,617,213309.0
368,391,213309.0
368,293,213309.0
379,339,213310.0
383,616,213311.0
176,127,213312.0
176,499,213312.0
364,102,213315.0
458,199,213315.0
458,476,213315.0
399,423,213316.0
201,400,213318.0
277,346,213321.0
293,391,213322.0
403,267,213322.0
403,54,213322.0
293,617,213322.0
293,368,213322.0
403,269,213322.0
225,227,213326.0
225,436,213326.0
537,812,213336.0
35,146,213340.0
232,273,213340.0
232,140,213340.0
232,585,213340.0
344,509,213343.0
353,507,213343.0
530,371,213354.0
530,539,213354.0
530,523,213354.0
137,359,213356.0
137,129,213356.0
461,10,213357.0
573,42,213361.0
423,181,213361.0
423,137,213361.0
423,78,213361.0
229,205,213364.0
509,507,213365.0
470,678,213371.0
467,572,213372.0
331,227,213373.0
356,576,213374.0
356,480,213374.0
543,42,213374.0
356,428,213374.0
339,379,213376.0
136,349,213379.0
136,650,213379.0
136,508,213379.0
205,229,213380.0
36,37,213381.0
436,225,213382.0
254,29,213382.0
436,227,213382.0
254,572,213382.0
254,444,213382.0
436,331,213382.0
439,574,213384.0
59,499,213389.0
208,539,213391.0
208,530,213391.0
208,480,213391.0
208,206,213391.0
208,576,213391.0
208,523,213391.0
208,0,213391.0
208,356,213391.0
208,428,213391.0
3,485,213392.0
253,637,213396.0
79,383,213397.0
224,341,213400.0
224,273,213400.0
224,643,213400.0
569,112,213402.0
569,376,213402.0
569,114,213402.0
151,458,213403.0
151,199,213403.0
300,75,213408.0
112,569,213414.0
301,268,213421.0
301,300,213421.0
301,75,213421.0
106,446,213422.0
268,75,213422.0
437,471,213424.0
95,140,213431.0
267,403,213431.0
267,269,213431.0
95,341,213431.0
416,154,213433.0
42,543,213434.0
336,454,213440.0
206,480,213442.0
206,356,213442.0
206,539,213442.0
206,428,213442.0
206,576,213442.0
129,137,213445.0
94,383,213446.0
94,644,213446.0
94,289,213446.0
6,616,213448.0
543,42,213450.0
235,555,213453.0
235,28,213453.0
378,444,213455.0
378,572,213455.0
222,403,213456.0
216,14,213461.0
391,293,213463.0
391,617,213463.0
391,209,213463.0
391,368,213463.0
279,391,213465.0
279,617,213465.0
279,368,213465.0
428,480,213468.0
428,356,213468.0
428,206,213468.0
428,539,213468.0
428,576,213468.0
199,458,213474.0
576,480,213475.0
576,428,213475.0
576,356,213475.0
576,206,213475.0
302,182,213477.0
302,259,213477.0
98,420,213479.0
132,380,213482.0
539,356,213490.0
539,206,213490.0
539,428,213490.0
539,576,213490.0
539,480,213490.0
678,470,213493.0
78,555,213494.0
48,518,213495.0
455,159,213495.0
415,158,213498.0
415,94,213498.0
419,8,213499.0
209,368,213504.0
209,391,213504.0
209,293,213504.0
209,617,213504.0
209,279,213504.0
617,368,213509.0
617,391,213509.0
617,293,213509.0
228,454,213519.0
180,476,213519.0
75,268,213522.0
75,301,213522.0
140,273,213528.0
140,232,213528.0
140,643,213528.0
567,232,213533.0
567,224,213533.0
567,293,213533.0
567,140,213533.0
567,643,213533.0
127,63,213540.0
127,534,213540.0
349,650,213543.0
349,136,213543.0
438,615,213549.0
438,213,213549.0
346,197,213550.0
346,251,213550.0
346,439,213550.0
346,257,213550.0
376,569,213552.0
376,114,213552.0
376,112,213552.0
400,512,213561.0
400,46,213561.0
92,386,213573.0
580,461,213581.0
580,441,213581.0
507,509,213586.0
162,383,213588.0
308,166,213589.0
102,364,213595.0
46,616,213598.0
46,400,213598.0
0,523,213601.0
0,530,213601.0
518,211,213604.0
412,466,213606.0
37,36,213607.0
176,127,213607.0
399,514,213615.0
399,78,213615.0
399,423,213615.0
364,102,213616.0
403,269,213619.0
403,267,213619.0
368,293,213620.0
368,209,213620.0
368,617,213620.0
368,391,213620.0
223,400,213627.0
475,54,213627.0
344,509,213634.0
353,507,213637.0
232,585,213639.0
188,434,213640.0
35,146,213640.0
145,454,213640.0
386,92,213649.0
386,140,213649.0
386,643,213649.0
386,341,213649.0
386,273,213649.0
386,585,213649.0
137,599,213650.0
461,441,213650.0
138,70,213657.0
530,0,213659.0
530,206,213659.0
537,812,213661.0
423,78,213662.0
229,205,213664.0
229,607,213664.0
467,572,213668.0
467,254,213668.0
